United States,OKLAHOMA,1740124.0,4095906.814718049,1999,2.353801691556492,1.21009453570086,15.225498939275862,14.36946750769087
Spain,Spain,2114000.0,4392000.0,1986,2.0776,1.1241500724559483,15.29529548985818,14.564092918449106
United States,MINNESOTA,293797.68,283012.1924667973,1954,0.9616961196930812,0.6738094662184593,12.55324879202931,12.59065004985954
United States,TENNESSEE,137591.2,518179.8388852602,1999,3.766082706490388,1.5615247319650052,13.158079570134072,11.832049516828155
Austria,Austria,240961.0,1279020.8972437817,1994,5.307999623357231,1.8418186093920443,14.061606201011594,12.392394523692023
United States,GEORGIA,41277.36,22207.70738079687,1910,0.5380118152129125,0.4304905532469954,10.008239715320723,10.628093670684068
France,Upper Normandy,155890.0,677540.0,1975,4.346269805632176,1.676399085136113,13.426225346510103,11.956912324065804
Italy,Sicily,790084.68,831247.8548025961,1937,1.0520997,0.7188635128728649,13.630684493270165,13.579896674258514
United States,SOUTH DAKOTA,1252484.6,768207.0542129327,1938,0.611988439804688,0.4774684727216802,13.551815879365057,14.040640614869078
Australia,Victoria,1103100.0,1779600.0,1977,1.613271688876802,0.960602956975996,14.391899739837895,13.913635862493187
United States,VIRGINIA,319697.2,204251.0341824515,1874,0.6388890305653336,0.49401859189624997,12.227109971950265,12.675132704753697
United States,NORTH CAROLINA,144875.44,126660.1349880253,1931,0.8742691997209828,0.6282188232973359,11.749270570933678,11.883636520195761
Spain,aragon,347202.0,218529.1,1929,0.6294004642830399,0.4882121338354708,12.294679041467168,12.757664902283999
China,qinghai,201000.0,609000.0,1986,3.029850746268657,1.3937293396074086,13.31957518872681,12.211065162153215
France,Upper Normandy,217668.0,319560.0,1901,1.468107392910304,0.9034516192416083,12.674703457893873,12.29073083928798
China,jiangxi,12000.0,25600.0,2014,2.133333333333333,1.1420974006078484,10.150386692204734,9.392745258631441
France,Midi-Pyrénées,522510.0,513212.0,1927,0.9822051252607604,0.6842099246297276,13.14844624265766,13.166401315231079
United States,ARKANSAS,76484.52,41149.57544088831,1893,0.5380118152129125,0.4304905532469954,10.624993189990146,11.244856720852958
Australia,Tasmania,23800.0,27700.0,1893,1.163865546218488,0.7718962269922617,10.229223792606835,10.077482875583607
Spain,cantabria,346.0,844.0,2009,2.439306358381503,1.2352698110478508,6.739336627357174,5.849324779946859
United States,VIRGINIA,82959.4,195269.9760505116,1967,2.353801691556492,1.21009453570086,12.182143493688336,11.326118664492556
France,Rhône-Alpes,254015.0,2069328.5,1998,8.146481506997619,2.213369270580624,14.542735199726913,12.445152536142738
United States,MONTANA,1467369.68,2177988.242978445,1943,1.486257639525671,0.9107786238914986,14.593912643518147,14.198982704143779
France,Pays de la Loire,360000.0,860050.0,1954,2.389027777777778,1.220543089043899,13.664746968796958,12.793862088206213
Portugal,Portugal,614000.0,762911.0,1968,1.242526058631922,0.8076029352319816,13.544897969408016,13.327751835792448
United States,NEVADA,5665.52,9144.350097975179,1902,1.614035445638738,0.9608951750331014,9.12100084308565,8.642330451682348
South Africa,South Africa,764800.0,2105000.0,2006,2.752353556485356,1.3223832581771147,14.559826500157888,13.547370948249855
United States,VERMONT,809.36,1034.182451556717,1902,1.277778061130667,0.8232004332069648,6.942332971860988,6.6974785933747505
South Africa,South Africa,1048000.0,1840000.0,1994,1.755725190839695,1.0136806351317296,14.425276673063282,13.862395098061143
France,Poitou-Charentes,367400.0,2355735.0,1999,6.411908002177462,2.0030878963354875,14.672363763145688,12.814209173588527
United States,MINNESOTA,580311.12,582571.304158502,1929,1.00204700583405,0.6941701600549786,13.275208584029569,13.271321375709347
China,qinghai,155733.3333333333,198300.0,1946,1.273330479452055,0.8212459278134767,12.197541357359519,11.955906843040305
United States,NEVADA,8902.96,16383.62725887219,1915,1.842690467104225,1.0447509512945172,9.704098811949661,9.094251400582307
China,shaanxi,1424000.0,1785000.0,1969,1.253511235955056,0.8124895491379357,14.394929533419809,14.168981073201003
United States,IDAHO,530130.7999999999,2224853.037230568,1986,4.196492158660718,1.6479838130796889,14.615201870185933,13.18088093385803
United States,WASHINGTON,809360.0,2090327.672545177,1959,2.58245671302198,1.2760487977503259,14.552831871167994,13.604000326423142
United States,NEW YORK,147708.2,208605.4866100588,1916,1.412281014933895,0.8805727790992093,12.248204916990838,11.903000755002106
United States,WEST VIRGINIA,10926.36,15431.09079033312,1957,1.412281014933895,0.8805727790992093,9.644204437819498,9.299025014941833
United States,MISSISSIPPI,384446.0,982473.3289788808,1982,2.555556122261335,1.268511484849495,13.797829494118433,12.859561217074438
Spain,andalucia,449177.0,452970.0,1937,1.008444332635019,0.6973604585431493,13.02358338475591,13.015174524689806
Austria,Austria,292976.0,1443245.6200235155,2007,4.926156477061314,1.779375853976795,14.182405731000129,12.587849386624537
France,Lower Normandy,217080.0,1773836.0,2015,8.171346968859407,2.2160841641246307,14.388655554879337,12.288025834763378
Brazil,Paraná,1828680.0,3207000.0,1989,1.754,1.0130544003064632,14.98084679049314,14.419105499914288
France,Lorraine,178670.0,216539.0,1926,1.211949403929031,0.7938742099486819,12.285530566864889,12.093301404822055
China,shanxi,1074500.0,1132000.0,1959,1.053513261982317,0.7195521126270367,13.939497421137101,13.887366925729696
Australia,Queensland,3000.0,3700.0,1890,1.233333333333333,0.8034952377288105,8.216358332386156,8.006700845440367
United States,ARIZONA,34397.8,210374.4829087743,1988,6.113159250356718,1.9619464841351888,12.256649226957018,10.44577695903211
United States,ARKANSAS,210433.6,820814.2826039627,2011,3.900585660293616,1.5893547204832361,13.618053372382182,12.256930194994693
